,,,,Screen Save
400,10,1,90,Sag T1
5.124,1.464,1,30,Localizer
5000,87.5,1,90,FA (color)
5000,87.5,1,90,FA
5000,87.5,1,90,EXP
5000,87.5,1,90,DWI
6266.67,109.632,12,90,Ax T2
9002,131.936,1,90,Ax FLAIR T2
5000,87.5,1,90,Ax DIFF
5000,87.5,1,90,ADC
,,,,Screen Save
450,14,0,90,SAG TI
7499.996,99.300003,0,90,LOWB
7499.996,99.300003,0,90,FA
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI
10002,126,0,90,CORONAL flair
6000,101.863998,12,90,COR FSE T2(GENERALIZED-SEIZUR
6000,101.480003,10,90,COR FSE T2- FOCAL SEIZURE
10002,126,0,90,axial flair
6000,94.848,12,90,AX T2 FSE
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
,,,,3D
,,,,3D
8000,86.5,1,90,ZERO-B (b=1000)
,,,,Screen Save
600,14,1,90,SAG T1
8000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
8000,86.5,1,90,FA (b=1000)
8000,86.5,1,90,EXP (b=1000)
8000,86.5,1,90,DWI (b=1000)
6050,98.8,12,90,coronal fse T2
150,1.448,1,70,Calibration Scan
4166.66,94.6,12,90,AX T2
416.664,14,1,90,AX T1
10002,128.616,1,90,AX FLAIR
8000,86.5,1,90,ADC (b=1000)
32,8,1,25,3D SPGR CORONAL
2530,3.39,1,7,Sag MPRAGE_reformat into coronal and Axial
,,,,O- Single Voxel Te= 35 BG
,,,,O- Single Voxel Te= 288 WM
,,,,O- Single Voxel Te= 288 BG
80,5,1,40,LOCALIZER
2530,3.39,1,7,COR MPR MPRAGE
3000,97,11,150,Ax T2 4mm
26,19.2,1,15,Ax SWI_t2_fl3d_pat2
2530,3.39,1,7,AX MPR MPRAGE
9000,83,13,150,Ax FLAIR T2
10330,111,1,90,AX DIFFUSION_12 dir_b=1000_TRACEW
10330,111,1,90,AX DIFFUSION_12 dir_b=1000_LOWB
10330,111,1,90,AX DIFFUSION_12 dir_b=1000_FA
10330,111,1,90,AX DIFFUSION_12 dir_b=1000_EXP
,,,,AX DIFFUSION_12 dir_b=1000_ColorFA
10330,111,1,90,AX DIFFUSION_12 dir_b=1000_ADC
10330,111,1,90,AX DIFFUSION_12 dir_b=1000
500,14,0,90,SAG T1
1500,144,0,90,MRS BASAL GANGLIA
7499.996,91.400002,0,90,LOWB
7499.996,99.300003,0,90,LOWB
7499.996,91.400002,0,90,FA
7499.996,99.300003,0,90,FA
7499.996,91.400002,0,90,EXP
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,91.400002,0,90,DWI  b=700-IF TIME
7499.996,91.400002,0,90,DWI
7499.996,99.300003,0,90,DWI
6000,98.32,10,90,coronal fse T2
6500,96.120003,10,90,AX T2
516.664,14,0,90,AX T1
10002,126,0,90,AX FLAIR
7499.996,91.400002,0,90,ADC
7499.996,99.300003,0,90,ADC
8500,81.1,1,90,ZERO-B
,,,,Screen Save
400,14,1,90,SAG T1
8500,81.1,1,90,ISODIFFUSION
8500,81.1,1,90,FA (color)
8500,81.1,1,90,FA
8500,81.1,1,90,EXP
8500,81.1,1,90,DWI
150,1.472,1,70,Calibration Scan
4733.33,95.84,12,90,AX T2
10002,129.528,1,90,AX FLAIR
8500,81.1,1,90,ADC
32,8,1,25,3D SPGR CORONAL
8300,91.6,1,90,ZERO-B (b=1000)
567,25,1,20,SUSCEPTIBILITY-OPTIONAL
500,14,1,90,SAG T1
27,6.3,1,25,PJN
27,6.3,1,25,PJN
27,6.3,1,25,PJN
27,6.3,1,25,PJN
27,6.3,1,25,PJN
27,6.3,1,25,PJN
8300,91.6,1,90,ISO DIFFUSION TRUE AXIAL
8300,91.6,1,90,FA (b=1000)
8300,91.6,1,90,EXP (b=1000)
8300,91.6,1,90,DWI (b=1000)
4000,95.44,12,90,coronal fse T2
150,1.484,1,70,Calibration Scan
4716.66,95.44,12,90,AX T2
566.664,14,1,90,AX T1
10002,131.284,1,90,AX FLAIR
8300,91.6,1,90,ADC (b=1000)
27,6.3,1,25,3DTOF (CHECK RAMP PULSE)
32,8,1,25,3D SPGR CORONAL
800,25,0,20,SUSCEPTIBILITY(optional)
1500,144,0,90,SINGLE VOX#1
,,,,Screen Save
450,9.592,2,90,Sag T1 FSE
39073.626,100.671997,0,90,O-Sag T2 ssFSE S
28374.08,95.888,0,90,O-Cor T2 ssFSE S
7499.996,111.400002,0,90,LOWB
7499.996,93.400002,0,90,LOWB
7499.996,101.300003,0,90,LOWB
7499.996,111.400002,0,90,FA
7499.996,93.400002,0,90,FA
7499.996,101.300003,0,90,FA
7499.996,111.400002,0,90,EXP
7499.996,93.400002,0,90,EXP
7499.996,101.300003,0,90,EXP
7499.996,93.400002,0,90,DWI raw b=700
7499.996,111.400002,0,90,DWI raw b=1500
7499.996,101.300003,0,90,DWI raw b=1000
7499.996,111.400002,0,90,DWI
7499.996,93.400002,0,90,DWI
7499.996,101.300003,0,90,DWI
5666.664,110.543999,12,90,AX T2
10002,126,0,90,AX FLAIR-OPTIONAL
7499.996,111.400002,0,90,ADC
7499.996,93.400002,0,90,ADC
7499.996,101.300003,0,90,ADC
30,8,0,30,3D SPGR AX-30 DEGREE
30,8,0,10,3D SPGR AX-10 DEGREE
516.664,14,1,90,t1 sag post f.s
516.664,14,1,90,t1 sag
466.664,14,1,90,t1 sag
466.664,14,1,90,t1 sag
6300,95.72,8,90,Axial FSE T2 F.S
6300,94.4,10,90,Axial FSE T2
10002,124.908,1,90,axial flair
600,14,1,90,Axial  T1 post gado f.s
516.664,13.136,2,90,Axial  T1 POST -option
350,14,1,90,Axial  T1
350,14,1,90,Axial  T1
600,14,1,90,Axial  T1
,,,,Screen Save
500,14,0,90,SAG TI
1500,144,0,90,MRS PARIETAL GRAY
1500,144,0,90,MRS CENTRUM WHITE MATTER
1500,144,0,90,MRS BASAL GANGLIA
7499.996,99.300003,0,90,LOWB
7499.996,99.300003,0,90,FA
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI
10002,136.5,0,90,CORONAL flair
4000,106.959999,12,90,COR FSE T2- FOCAL SEIZURE
10002,126,0,90,axial flair
6866.664,98.688004,12,90,AX T2 FSE
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
,,,,3D
,,,,3D
9000,86.5,1,90,ZERO-B
,,,,Screen Save
500,14,1,90,SAG T1
717,25,1,20,O-Susceptibility
500,14,1,90,O - Sag T1 Post
400,14,1,90,O - COR T1 Post
450,13.36,2,90,O - Ax T1 POST
9000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
9000,86.5,1,90,FA
9000,86.5,1,90,EXP
9000,86.5,1,90,DWI
3300,100.2,12,90,coronal fse T2
150,1.448,1,70,Calibration Scan
4000,94.92,12,90,AX T2
450,14,1,90,AX T1
766.664,14,1,90,AX T1
10002,130.088,1,90,AX FLAIR
9000,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
,,,,Screen Save
500,14,0,90,SAG TI
1500,144,0,90,MRS PARIETAL GRAY
1500,144,0,90,MRS CENTRUM WHITE MATTER
1500,144,0,90,MRS BASAL GANGLIA
7499.996,99.300003,0,90,LOWB
7499.996,99.300003,0,90,FA
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI
10002,136.5,0,90,axial flair
6000,99.599998,12,90,AX T2 FSE
6000,99.552002,12,90,AX T2 FSE
650,14,0,90,AX T1
650,14,0,90,AX T1
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
,,,,3D
,,,,3D
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,Screen Save
500,14,1,90,SAG T1
1500,144,1,90,MRS PARIETAL GRAY
1500,144,1,90,MRS CENTRUM WHITE MATTER
1500,144,1,90,MRS BASAL GANGLIA
5.312,1.592,1,30,loc
5000,93.9,1,90,Exponential attenuation
5000,87.7,1,90,Exponential attenuation
5000,87.7,1,90,DIFFUSION B700
5000,87.7,1,90,DIFFUSION B700
5000,87.7,1,90,DIFFUSION B700
5000,87.7,1,90,DIFFUSION B700
5000,93.9,1,90,DIFFUSION B1000
5000,93.9,1,90,DIFFUSION B1000
5000,93.9,1,90,DIFFUSION B1000
5000,93.9,1,90,DIFFUSION B1000
6050,94.4,12,90,coronal fse T2
6016.66,94.6,10,90,AX T2
500,14,1,90,AX T1
10002,124.992,1,90,AX FLAIR
,,,,Screen Save
500,14,0,90,SAG T1
1500,35,0,90,MRS PARIETAL GRAY
1500,35,0,90,MRS CENTRUM WHITE MATTER
1500,35,0,90,MRS BASAL GANGLIA
7499.996,91.400002,0,90,LOWB
7499.996,99.300003,0,90,LOWB
7499.996,91.400002,0,90,FA
7499.996,99.300003,0,90,FA
7499.996,91.400002,0,90,EXP
7499.996,99.300003,0,90,EXP
7499.996,91.400002,0,90,DWI raw b=700
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,91.400002,0,90,DWI
7499.996,99.300003,0,90,DWI
4350,99.32,12,90,coronal fse T2
4700,96.120003,12,90,AX T2
600,14,0,90,AX T1
10002,126,0,90,AX FLAIR
7499.996,91.400002,0,90,ADC
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,104.3,1,90,ZERO-B
10000,101,1,90,ZERO-B
5000,20,2,40,SWI
1606.31,114.56,1,90,SSFSE Axial
616.664,14,1,90,SAG T1
5000,104.3,1,90,FA (color)
10000,101,1,90,FA (color)
5000,104.3,1,90,FA
10000,101,1,90,FA
5000,104.3,1,90,EXP
10000,101,1,90,EXP
5000,104.3,1,90,DWI
10000,101,1,90,DWI
10000,101,1,90,DIFFUSION  5skip0
10002,120.96,1,90,CORONAL flair
5600,94.08,12,90,COR FSE T2(GENERALIZED-SEIZUR
150,1.372,1,70,Calibration Scan
8000,134.352,36,90,Ax T2Flair Propeller
5000,104.3,1,90,Ax DIFF
5000,104.3,1,90,ADC
10000,101,1,90,ADC
32,8,1,25,3D SPGR CORONAL
,,,,3D
,,,,3D
5000,127.792,28,90,  Ax T2 Propeller
,,,,Screen Save
416.664,14,0,90,SAG TI
7499.996,99.300003,0,90,LOWB
7499.996,99.300003,0,90,LOWB
7499.996,99.300003,0,90,FA
7499.996,99.300003,0,90,FA
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI
7499.996,99.300003,0,90,DWI
10002,136.5,0,90,CORONAL flair
5400,109.480003,12,90,COR FSE T2(GENERALIZED-SEIZUR
10002,136.5,0,90,axial flair
5916.664,98.447998,12,90,AX T2 FSE
7499.996,99.300003,0,90,ADC
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
,,,,3D
,,,,3D
8375,86.5,1,90,ZERO-B
500,14,1,90,SAG T1
8375,86.5,1,90,ISO DIFFUSION TRUE AXIAL
8375,86.5,1,90,FA (color)
8375,86.5,1,90,EXP
8375,86.5,1,90,DWI
150,1.448,1,70,Calibration Scan
5000,94.6,11,90,AX T2
11002,124.908,1,90,AX FLAIR
8375,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
26,19.2,1,15,SWI_Images
329,4.35,1,90,Sag T1 Pre FLASH
4000,13,1,90,relCBF
4000,13,1,90,Perfusion_Weighted
4000,13,1,90,MoCoSeries
26,19.2,1,15,mIP_Images(SW)
10610,111,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
10610,111,1,90,FA
10610,111,1,90,EXP
10610,111,1,90,DWI
6380,97,11,150,Ax T2 4mm
9000,87,13,150,Ax FLAIR T2
10610,111,1,90,AX DIFFUSION_12 dir_b=1000
10610,111,1,90,ADC
4000,13,1,90,0-PASL
500,14,1,90,SAG T1
750,25,1,20,O-Susceptiblity
7000,87.7,1,90,DWI B=700
7000,87.7,1,90,DWI B=700
7000,87.7,1,90,DWI B=700
7000,87.7,1,90,DWI B=700
7000,93.9,1,90,DWI B=1000
7000,93.9,1,90,DWI B=1000
7000,93.9,1,90,DWI B=1000
7000,93.9,1,90,DWI B=1000
4300,98.92,12,90,coronal fse T2
4100,94.4,12,90,AX T2
450,14,1,90,AX T1
10002,128.156,1,90,AX FLAIR
10002,128.156,1,90,AX FLAIR
32,8,1,25,3D SPGR CORONAL
,,,,Screen Save
450,14,0,90,SAG TI
7499.996,101.199997,0,90,LOWB
7499.996,101.199997,0,90,FA
7499.996,101.199997,0,90,EXP
7499.996,101.199997,0,90,DWI raw b=1000
7499.996,101.199997,0,90,DWI
10002,136.5,0,90,CORONAL flair
4750,104.040001,12,90,COR FSE T2- FOCAL SEIZURE
10002,126,0,90,axial flair
5066.664,94.848,12,90,AX T2 FSE
7499.996,101.199997,0,90,ADC
32,8,0,25,3D SPGR CORONAL
,,,,3D
,,,,3D
6500,101.3,1,90,ZERO-B
266.668,12.952,2,90,Sag T1 Post (3mm)
22,6,1,20,Sag SPGR
6.496,2.436,1,65,Sag 3D FIESTA
6500,101.3,1,90,FA (color)
6500,101.3,1,90,FA
6500,101.3,1,90,EXP
6500,101.3,1,90,DWI
22,6,1,20,CORONAL SPGR RFMT
6.496,2.436,1,65,CORONAL  FIESTA RFMT
516.668,13,1,90,Cor T1 Pre (2mm)
416.668,13,1,90,Cor T1 Post (3mm)
150,1.372,1,70,Calibration Scan
22,6,1,20,AXIAL SPGR RFMT
6.496,2.436,1,65,AXIAL FIESTA RFMT
4616.67,111.616,12,90,AX T2
8002,127.88,1,90,AX FLAIR
5000,20,2,40,Ax EPI Susceptibility
6500,101.3,1,90,Ax DIFF (12 Directions)
6500,101.3,1,90,ADC
6500,103.2,1,90,ZERO-B
500,12.936,2,90,Sag T1 Post (3mm)
22,6,1,20,Sag SPGR
6.602,2.444,1,65,Sag 3D FIESTA
6500,103.2,1,90,FA (color)
6500,103.2,1,90,FA
6500,103.2,1,90,EXP
6500,103.2,1,90,DWI
583.336,13,1,90,Cor T1 Pre (2mm)
416.668,13,1,90,Cor T1 Post (3mm)
6.602,2.444,1,65,COR FIESTA RFMT
6733.34,111.68,12,90,AX T2
10002,127.328,1,90,AX FLAIR
6.602,2.444,1,65,AX FIESTA RFMT
5000,20,2,40,Ax EPI Susceptibility
6500,103.2,1,90,Ax DIFF (12 Directions)
6500,103.2,1,90,ADC
500,14,1,90,O-Sag T1 SE
5000,102.8,1,90,Exponential attenuation
5000,102.8,1,90,DIFFUSION B1000
5000,102.8,1,90,DIFFUSION B1000
5000,102.8,1,90,DIFFUSION B1000
5000,102.8,1,90,DIFFUSION B1000
150,1.448,1,70,Calibration Scan
500,12.112,2,90,axT1 FSE
450,10.112,2,90,axT1 FSE
4000,109.48,8,90,AXIAL FSE T2
,,,,Screen Save
500,14,0,90,SAG T1
7499.996,99.300003,0,90,LOWB
7499.996,99.300003,0,90,FA
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI
7050,98.32,12,90,coronal fse T2
6650,96.120003,12,90,AX T2
416.664,14,0,90,AX T1
10002,126,0,90,AX FLAIR
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
,,,,3D
,,,,3D
9175,86.5,1,90,ZERO-B
566.664,14,1,90,t1 sag
,,,,Screen Save
9175,86.5,1,90,ISO DIFFUSION TRUE AXIAL
9175,86.5,1,90,FA (color)
9175,86.5,1,90,FA
9175,86.5,1,90,EXP
9175,86.5,1,90,DWI
400,20,1,90,CORONAL T1 POST GAD
3000,95.536,8,90,COR T2
150,1.448,1,70,Calibration Scan
4916.66,95.52,12,90,Axial FSE T2
500,20,1,90,Axial  T1 POST GAD
500,14,1,90,Axial  T1
10002,129.444,1,90,AX FLAIR
9175,86.5,1,90,ADC
,,,,Screen Save
500,14,0,90,SAG T1
63,1.7,0,30,SAG T1
5900,98.32,12,90,Cor T2  FAT SAT.
500,14,0,90,COR T1/POST/FS
500,14,0,90,COR T1
500,14,0,90,AX T1/FS/POST
500,14,0,90,AX T1/FS/POST
500,14,0,90,AX T1
8975,86.5,1,90,ZERO-B
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,Screen Save
616.664,14,1,90,SAG T1
1500,144,1,90,MRS PARIETAL GRAY
1500,144,1,90,MRS CENTRUM WHITE MATTER
1500,144,1,90,MRS BASAL GANGLIA
8975,86.5,1,90,ISO DIFFUSION TRUE AXIAL
8975,86.5,1,90,FA (color)
8975,86.5,1,90,FA
8975,86.5,1,90,EXP
8975,86.5,1,90,DWI
150,1.448,1,70,Calibration Scan
3216.66,94.6,12,90,AX T2
10002,124.908,1,90,AX FLAIR
8975,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
,,,,PhoenixZIPReport
5000,352,147,120,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso
2530,3.39,1,7,Sag MPRAGE_p2_1mm_pre
80,5,1,40,LOCALIZER
6470,97,11,150,Cor T2 4mm non focal
6380,97,11,150,Cor T2 3 mm focal
6380,97,11,150,Ax T2 4mm
26,19.2,1,15,Ax SWI_t2_fl3d_pat2
10934.3,111,1,90,AX DIFFUSION_12 dir_b=1000_TRACEW
10934.3,111,1,90,AX DIFFUSION_12 dir_b=1000_LOWB
10934.3,111,1,90,AX DIFFUSION_12 dir_b=1000_FA
10934.3,111,1,90,AX DIFFUSION_12 dir_b=1000_EXP
,,,,AX DIFFUSION_12 dir_b=1000_ColorFA
10934.3,111,1,90,AX DIFFUSION_12 dir_b=1000_ADC
10934.3,111,1,90,AX DIFFUSION_12 dir_b=1000
1500,144,1,90,Spect single vox. TE=144 WHITE
1500,144,1,90,Spect single vox. TE=144 GRAY
1500,144,1,90,Spect single vox. TE=144 BG
,,,,Screen Save
400,14,1,90,SAG TI
5000,87.5,1,90,Exponential attenuation
5000,93.4,1,90,Exponential attenuation
5000,87.5,1,90,DIFFUSION B700
5000,87.5,1,90,DIFFUSION B700
5000,87.5,1,90,DIFFUSION B700
5000,87.5,1,90,DIFFUSION B700
5000,93.4,1,90,DIFFUSION B1000
5000,93.4,1,90,DIFFUSION B1000
5000,93.4,1,90,DIFFUSION B1000
5000,93.4,1,90,DIFFUSION B1000
10002,129.628,1,90,CORONAL flair
6000,108.192,12,90,COR FSE T2(GENERALIZED-SEIZUR
10002,124.908,1,90,axial flair
5000,97.824,12,90,AX T2 FSE
32,8,1,25,3D SPGR CORONAL
5.392,1.62,1,30,3 PLANE LOC
,,,,Screen Save
600,14,0,90,SAG T1
1500,144,0,90,MRS PARIETAL GRAY
1500,144,0,90,MRS CENTRUM WHITE MATTER
1500,144,0,90,MRS BASAL GANGLIA
7499.996,99.300003,0,90,LOWB
7499.996,99.300003,0,90,FA
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI
4566.664,98.32,12,90,coronal fse T2
3750,96.120003,12,90,AX T2
500,14,0,90,AX T1
10002,126,0,90,AX FLAIR
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
63,1.7,0,30,3 PL LOC
,,,,PhoenixZIPReport
2530,3.39,1,7,Sag MPRAGE_reformat into coronal and Axial
80,5,1,40,LOCALIZER
2530,3.39,1,7,Cor MPRAGE (mpr)
2530,3.39,1,7,Axial MPRAGE (mpr)
6380,97,11,150,Ax T2 4mm
26,19.2,1,15,Ax SWI_t2_fl3d_pat2
9000,83,13,150,Ax FLAIR T2
10330,111,1,90,AX DIFFUSION_12 dir_b=1000_TRACEW
10330,111,1,90,AX DIFFUSION_12 dir_b=1000_LOWB
10330,111,1,90,AX DIFFUSION_12 dir_b=1000_FA
10330,111,1,90,AX DIFFUSION_12 dir_b=1000_EXP
,,,,AX DIFFUSION_12 dir_b=1000_ColorFA
10330,111,1,90,AX DIFFUSION_12 dir_b=1000_ADC
10330,111,1,90,AX DIFFUSION_12 dir_b=1000
500,14,1,90,SAG T1
7000,91.9,1,90,Exponential attenuation
7000,86,1,90,Exponential attenuation
7000,86,1,90,DWI B=700
7000,86,1,90,DWI B=700
7000,86,1,90,DWI B=700
7000,86,1,90,DWI B=700
7000,91.9,1,90,DWI B=1000
7000,91.9,1,90,DWI B=1000
7000,91.9,1,90,DWI B=1000
7000,91.9,1,90,DWI B=1000
4050,98.92,12,90,coronal fse T2
4166.66,94.6,12,90,AX T2
500,14,1,90,AX T1
10002,124.908,1,90,AX FLAIR
10002,124.908,1,90,AX FLAIR
32,8,1,25,3D SPGR CORONAL
2060,109,17,150,T2 TSE SAG Restore
,,,,Single Voxel Te=35 Basal Ganglia
5000,355,147,120,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso
2530,1.64,1,7,Sag T1 MEMPRAGE 1 mm 4e nomoco RMS
11.44,5.72,1,50,SAG CISS
,,,,"o-Single Voxel Te=288 gray, white matter, BG"
8440,90,1,90,LOWB
,,,,FA color
8440,90,1,90,FA
8440,90,1,90,EXP
8440,90,1,90,DWI
2530,1.64,1,7,CORONAL MPRAGE
5000,355,147,120,CORONAL FLAIR SPACE
11.44,5.72,1,50,CORONAL CISS
9420,92,11,150,Cor T2 3 mm over 24 months
9400,90,15,120,Cor FLAIR T2 4mm non-focal
11.44,5.72,1,50,CISS axial through globes and optic nerves
2530,1.64,1,7,AXIAL MPRAGE
5000,355,147,120,AXIAL FLAIR SPACE
6380,97,11,150,Ax T2 4mm over 24 months
26,19.2,1,15,Ax SWI_t2_fl3d_pat2
8440,90,1,90,AX DIFFUSION_30 dir_b=1000
8440,90,1,90,ADC
,,,,Screen Save
500,14,0,90,SAG T1
1500,144,0,90,MRS PARIETAL GRAY
1500,144,0,90,MRS CENTRUM WHITE MATTER
1500,144,0,90,MRS BASAL GANGLIA
7499.996,91.400002,0,90,LOWB
7499.996,99.300003,0,90,LOWB
7499.996,91.400002,0,90,FA
7499.996,99.300003,0,90,FA
7499.996,91.400002,0,90,EXP
7499.996,99.300003,0,90,EXP
7499.996,91.400002,0,90,DWI raw b=700
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,91.400002,0,90,DWI
7499.996,99.300003,0,90,DWI
4066.664,98.32,12,90,coronal fse T2
4000,96.120003,12,90,AX T2
500,14,0,90,AX T1
10002,126,0,90,AX FLAIR
7499.996,91.400002,0,90,ADC
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
,,,,3D
,,,,3D
10000,86.5,1,90,ZERO-B
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,Screen Save
650,14,1,90,SAG T1
1500,144,1,90,MRS WHITE MATTER
1500,144,1,90,MRS GRAY MATTER
1500,144,1,90,MRS BASAL GANGLIA
10000,86.5,1,90,ISO DIFFUSION TRUE AXIAL
10000,86.5,1,90,FA
10000,86.5,1,90,EXP
10000,86.5,1,90,DWI
4000,98.88,12,90,coronal fse T2
4116.66,94.6,12,90,AX T2
4116.66,94.6,12,90,AX T2
616.664,20,1,90,AX T1
10002,124.908,1,90,AX FLAIR
10000,86.5,1,90,ADC
34,11,1,25,3D SPGR CORONAL
,,,,SCREENSAVE
3416.66,109.62,33,90,Sag T2 Cervical
500,14,1,90,SAG T1
5000,93.1,1,90,Exponential attenuation
5000,87,1,90,Exponential attenuation
5000,87,1,90,DIFFUSION B700
5000,87,1,90,DIFFUSION B700
5000,87,1,90,DIFFUSION B700
5000,87,1,90,DIFFUSION B700
5000,93.1,1,90,DIFFUSION B1000
5000,93.1,1,90,DIFFUSION B1000
5000,93.1,1,90,DIFFUSION B1000
5000,93.1,1,90,DIFFUSION B1000
4350,94.32,12,90,coronal fse T2
5950,94.32,12,90,AX T2
500,14,1,90,AX T1
10002,127.604,1,90,AX FLAIR
32,8,1,25,3D SPGR CORONAL
566.664,14,0,90,SAG T1
500,14,0,90,SAG T1
7499.996,99.300003,0,90,LOWB
7499.996,99.300003,0,90,FA
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI
7866.664,96.040001,12,90,coronal fse T2
7950,109.823997,12,90,AX T2
516.664,14,0,90,AX T1
10002,126,0,90,AX FLAIR
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
,,,,3D
,,,,3D
10000,97,1,90,ZERO-B
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,SCREENSAVE
,,,,Screen Save
,,,,Screen Save
,,,,Screen Save
,,,,Screen Save
500,14,1,90,SAG T1
10000,97,1,90,ISODIFFUSION
1500,144,1,90,GRAY MATTER Spect single vox. TE=144
10000,97,1,90,FA (color)
10000,97,1,90,FA
10000,97,1,90,EXP
10000,97,1,90,DWI
150,1.388,1,70,Calibration Scan
1500,144,1,90,BASAL GANGLIA-Spect single vox. TE=144
6016.66,95.72,12,90,AX T2
10002,127.008,1,90,AX FLAIR
10000,97,1,90,ADC
32,8,1,25,3D SPGR CORONAL
1500,144,1,90, CENTRUM SEMIOVALE Spect single vox. TE=144
,,,,Screen Save
500,14,0,90,SAG T1
1500,144,0,90,MRS PARIETAL GRAY
1500,144,0,90,MRS CENTRUM WHITE MATTER
1500,144,0,90,MRS BASAL GANGLIA
7499.996,99.300003,0,90,LOWB
7499.996,99.300003,0,90,FA
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI
4000,98.32,12,90,coronal fse T2
4000,96.120003,12,90,AX T2
450,14,0,90,AX T1
10002,126,0,90,AX FLAIR
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
,,,,3D
,,,,3D
,,,,Screen Save
450,14,0,90,SAG TI
450,14,0,90,SAG TI
1500,144,0,90,MRS PARIETAL GRAY
1500,144,0,90,MRS CENTRUM WHITE MATTER
1500,144,0,90,MRS BASAL GANGLIA
7499.996,99.300003,0,90,LOWB
7499.996,99.300003,0,90,FA
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI
10002,136.5,0,90,CORONAL flair
7000,103.431999,12,90,COR FSE T2(GENERALIZED-SEIZUR
10002,126,0,90,axial flair
6000,94.848,12,90,AX T2 FSE
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
8500,86.5,1,90,ISO DIFFUSION TRUE AXIAL
8500,86.5,1,90,ZERO-B
750,25,1,20,SUSCEPTIBILITY-OPTIONAL
450,14,1,90,SAG T1
8500,86.5,1,90,ISO DIFFUSION TRUE AXIAL
8500,86.5,1,90,FA (color)
8500,86.5,1,90,EXP
8500,86.5,1,90,DWI
10002,130.64,1,90,CORONAL flair
5150,107.712,12,90,COR FSE T2(GENERALIZED-SEIZUR
150,1.448,1,70,Calibration Scan
10002,124.908,1,90,axial flair
6150,97.824,12,90,AX T2 FSE
8500,86.5,1,90,ADC
32,8,1,25,3D SPGR CORONAL
366.664,8,0,90,t1 sag
1500,35,0,90,SPECTROSCOPY-white matter
1500,35,0,90,SPECTROSCOPY-midline gray
1500,35,0,90,SPECTROSCOPY-basal ganglia
,,,,Screen Save
7499.996,99.300003,0,90,LOWB
7499.996,99.300003,0,90,FA
7499.996,99.300003,0,90,EXP
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI raw b=1000
7499.996,99.300003,0,90,DWI
4550,98.32,12,90,coronal fse T2
6900,96.120003,12,90,AX T2
450,14,0,90,AX T1
10002,126,0,90,AX FLAIR
7499.996,99.300003,0,90,ADC
32,8,0,25,3D SPGR CORONAL
,,,,Screen Save
